match_name,set_file,landing_x,landing_y,player_location_x,player_location_y
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,658.0,535.0,644.0,346.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,652.0,542.0,773.0,327.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,696.0,531.0,577.0,315.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,554.0,440.0,589.0,348.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,800.0,543.0,778.0,325.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,481.0,563.0,602.0,343.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,497.0,533.0,622.0,316.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,812.0,535.0,568.0,323.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,618.0,539.0,706.0,319.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,908.0,569.0,551.0,314.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,709.0,532.0,754.0,314.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,814.0,354.0,804.0,613.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,536.0,331.0,635.0,511.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,469.0,524.0,547.0,313.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,833.0,535.0,764.0,310.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,441.0,536.0,543.0,321.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,601.0,545.0,764.0,314.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,595.0,444.0,746.0,311.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,792.0,336.0,679.0,549.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,832.0,538.0,724.0,310.0
Carolina_Marin_An_Se_Young_TOYOTA_THAILAND_OPEN_2021_SemiFinals,set2.csv,456.0,555.0,590.0,331.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,596.0,332.0,571.0,582.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,453.0,347.0,444.0,596.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,786.0,571.0,718.0,333.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,929.0,615.0,777.0,328.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,796.0,569.0,527.0,333.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,800.0,552.0,582.0,321.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,765.0,361.0,595.0,583.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,665.0,530.0,649.0,356.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,490.0,582.0,629.0,350.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,517.0,435.0,607.0,340.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,787.0,556.0,722.0,327.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,685.0,369.0,712.0,593.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,506.0,556.0,582.0,318.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,455.0,589.0,562.0,336.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,798.0,563.0,583.0,341.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,607.0,638.0,779.0,337.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,525.0,453.0,599.0,639.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,697.0,549.0,627.0,367.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,821.0,552.0,692.0,326.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,430.0,570.0,621.0,346.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,457.0,571.0,607.0,347.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,512.0,569.0,569.0,342.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,687.0,581.0,678.0,339.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,455.0,333.0,558.0,572.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,794.0,577.0,575.0,346.0
Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,874.0,568.0,535.0,323.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,451.0,550.0,527.0,355.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,441.0,555.0,541.0,318.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,650.0,358.0,540.0,615.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,884.0,597.0,607.0,342.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,559.0,534.0,688.0,331.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,897.0,567.0,546.0,349.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,888.0,444.0,858.0,629.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,641.0,371.0,545.0,624.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,671.0,372.0,644.0,573.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,587.0,542.0,577.0,336.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,878.0,578.0,726.0,342.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,782.0,353.0,768.0,597.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,779.0,345.0,496.0,595.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,636.0,451.0,554.0,565.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,497.0,349.0,524.0,610.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,491.0,542.0,612.0,329.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,606.0,337.0,648.0,577.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set1.csv,888.0,582.0,593.0,330.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,808.0,353.0,781.0,604.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,431.0,568.0,583.0,338.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,707.0,587.0,632.0,344.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,636.0,368.0,602.0,600.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,476.0,355.0,820.0,626.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,698.0,613.0,569.0,344.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,489.0,353.0,751.0,588.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,577.0,357.0,684.0,588.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,597.0,361.0,558.0,592.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,816.0,363.0,572.0,589.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,639.0,363.0,725.0,638.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,667.0,356.0,694.0,607.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,570.0,539.0,616.0,351.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,761.0,338.0,818.0,512.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,444.0,358.0,793.0,613.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,500.0,532.0,707.0,317.0
Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,set2.csv,611.0,355.0,582.0,552.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,644.0,570.0,696.0,320.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,546.0,544.0,669.0,323.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,775.0,349.0,676.0,618.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,644.0,350.0,576.0,595.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,777.0,346.0,733.0,569.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,651.0,344.0,777.0,614.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,844.0,566.0,770.0,314.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,855.0,583.0,770.0,319.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,591.0,566.0,702.0,347.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,567.0,342.0,635.0,613.0
Carolina_Marin_Supanida_Katethong_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,853.0,568.0,774.0,327.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,463.0,532.0,763.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,530.0,297.0,511.0,504.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,813.0,566.0,700.0,283.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,537.0,556.0,727.0,316.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,544.0,307.0,756.0,568.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,489.0,513.0,751.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,811.0,482.0,554.0,259.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,672.0,386.0,693.0,266.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,880.0,552.0,547.0,266.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,794.0,288.0,516.0,559.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,513.0,295.0,520.0,566.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,552.0,475.0,616.0,259.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,513.0,458.0,676.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,763.0,280.0,868.0,571.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,765.0,547.0,688.0,259.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,480.0,513.0,710.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,736.0,295.0,566.0,585.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,489.0,300.0,463.0,568.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,792.0,280.0,856.0,590.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,477.0,530.0,710.0,256.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,592.0,290.0,573.0,516.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,477.0,290.0,434.0,609.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,736.0,295.0,530.0,585.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,434.0,520.0,720.0,266.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,564.0,297.0,564.0,568.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,609.0,295.0,679.0,525.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,408.0,511.0,679.0,259.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set1.csv,530.0,511.0,609.0,256.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,482.0,511.0,669.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,451.0,504.0,568.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,554.0,393.0,715.0,554.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,669.0,300.0,772.0,568.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,511.0,388.0,655.0,268.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,391.0,516.0,681.0,259.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,765.0,511.0,681.0,259.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,664.0,312.0,710.0,590.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,792.0,518.0,688.0,252.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,530.0,292.0,739.0,568.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,424.0,528.0,535.0,273.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,489.0,292.0,727.0,566.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,780.0,297.0,499.0,576.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,842.0,549.0,710.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,652.0,307.0,525.0,592.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,734.0,290.0,717.0,595.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,439.0,506.0,592.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,784.0,506.0,655.0,266.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,746.0,278.0,712.0,537.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,638.0,480.0,672.0,273.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,451.0,477.0,693.0,278.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,813.0,511.0,556.0,261.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,412.0,513.0,705.0,261.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,516.0,288.0,782.0,573.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,763.0,285.0,741.0,592.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,861.0,549.0,686.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,501.0,456.0,676.0,271.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,823.0,537.0,684.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,746.0,285.0,724.0,583.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,602.0,288.0,564.0,583.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,434.0,518.0,672.0,261.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,820.0,528.0,698.0,264.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,633.0,499.0,686.0,268.0
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2.csv,600.0,484.0,700.0,259.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,458.0,392.0,423.0,634.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,387.0,588.0,516.0,364.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,808.0,387.0,802.0,631.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,390.0,586.0,672.0,381.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,748.0,396.0,825.0,636.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,511.0,400.0,739.0,613.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,443.0,561.0,605.0,390.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,426.0,378.0,489.0,597.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,849.0,585.0,687.0,379.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,875.0,579.0,726.0,394.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,774.0,578.0,717.0,408.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,429.0,568.0,522.0,365.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,782.0,396.0,874.0,639.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,806.0,385.0,843.0,630.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,507.0,396.0,653.0,653.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,802.0,386.0,831.0,634.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,456.0,397.0,493.0,604.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,615.0,403.0,515.0,606.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,838.0,371.0,828.0,651.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,548.0,398.0,801.0,623.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,518.0,404.0,798.0,613.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,440.0,560.0,544.0,365.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,788.0,390.0,462.0,615.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,857.0,384.0,789.0,618.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,863.0,568.0,680.0,378.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,801.0,401.0,477.0,636.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,864.0,560.0,561.0,377.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set1.csv,892.0,571.0,736.0,374.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,455.0,391.0,594.0,598.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,817.0,398.0,537.0,602.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,520.0,598.0,741.0,412.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,593.0,395.0,601.0,584.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,867.0,568.0,572.0,366.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,600.0,403.0,483.0,627.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,891.0,585.0,712.0,367.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,440.0,631.0,571.0,413.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,817.0,385.0,778.0,602.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,456.0,574.0,721.0,367.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,851.0,569.0,756.0,373.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,778.0,405.0,643.0,529.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,613.0,575.0,689.0,371.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,671.0,565.0,695.0,387.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,473.0,570.0,554.0,368.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,467.0,591.0,519.0,372.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,408.0,641.0,650.0,387.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,643.0,566.0,663.0,369.0
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,set2.csv,624.0,400.0,473.0,600.0
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,set1.csv,733.0,547.0,697.0,362.0
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,set1.csv,833.0,364.0,548.0,626.0
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,set1.csv,506.0,371.0,531.0,609.0
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,set1.csv,659.0,560.0,739.0,350.0
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,set1.csv,492.0,376.0,511.0,623.0
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,set1.csv,790.0,558.0,535.0,341.0
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,set1.csv,795.0,550.0,713.0,342.0
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,set1.csv,440.0,559.0,757.0,341.0
